Country Name,Country Code,Series,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Middle East & North Africa (excluding high income),MNA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,73.45041,74.27388,74.50911,77.51191,77.1405,78.79463,76.62332,77.81656,79.03477,75.96434,76.34241
Middle East & North Africa (excluding high income),MNA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,87.47093,87.76423,87.68283,91.76328,92.17578,93.25113,89.65961,92.20208,92.852,88.64759,88.90774
Middle East & North Africa (IDA & IBRD countries),TMN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,73.23498,74.06036,74.29205,77.31735,76.93567,78.60376,76.40354,77.60457,78.83198,75.72258,76.09991
Middle East & North Africa (IDA & IBRD countries),TMN,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,87.32387,87.61496,87.52588,91.65796,92.07184,93.15982,89.51126,92.08992,92.7482,88.47712,88.74066
Middle income,MIC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,82.96507,83.53068,83.69688,84.26536,84.47999,84.99931,85.21755,85.77729,86.05455,86.08866,86.39626
Middle income,MIC,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,90.75244,90.83014,90.91433,91.59005,91.95933,92.38034,92.43293,92.97615,93.16341,93.08413,93.33207
Moldova,MDA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,99.06996,99.02318,..,99.13831,..,99.35989,..,..,..,..,..
Moldova,MDA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,99.4892,99.51155,..,99.45616,..,99.81101,..,..,..,..,..
Monaco,MCO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,98.257,..,..,..,..,..,..,..,98.42312,..
Mongolia,MNG,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,98.46025,..,..,..,..,..,..,..,98.63,..
Montenegro,MNE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,98.44221,..,..,..,..,..,..,98.84718,..
Montenegro,MNE,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,99.21182,..,..,..,..,..,..,99.11,..
Montserrat,MSR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Montserrat,MSR,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,56.08367,..,67.08416,69.42539,..,..,..,..,..,73.75001,..
Morocco,MAR,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,79.47369,..,81.51007,91.22096,..,..,..,..,..,97.73,..
Mozambique,MOZ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,50.58381,..,..,..,..,..,56.039,..,60.65543,..,..
Mozambique,MOZ,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,67.14964,..,..,..,..,..,70.5251,..,70.91245,..,..
Myanmar,MMR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,75.5512,..,..,..
Myanmar,MMR,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,84.75116,..,..,..
Namibia,NAM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,88.27463,..,..,..,..,..,..,91.52727,..
Namibia,NAM,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,94.41944,..,..,..,..,..,..,95.1649,..
Nauru,NRU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,59.62725,..,..,..,..,..,..,67.90843,..
Nepal,NPL,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,84.75715,..,..,..,..,..,..,92.39381,..
Netherlands,NLD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,97.8,..,..,..,..,..
New Caledonia,NCL,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,99.2,..,..,..,..,..
New Zealand,NZL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,82.61455,..,..,..,..
Nicaragua,NIC,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,91.57178,..,..,..,..
Niger,NER,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,30.56039,..,..,..,..,..,35.05,..
Niger,NER,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,39.78773,..,..,..,..,..,43.46,..
Nigeria,NGA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,62.01601,..
Nigeria,NGA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,75.02875,..
Niue,NIU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Niue,NIU,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
North America,NAC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
North America,NAC,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
North Macedonia,MKD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,97.8,..,..,..,..,..
North Macedonia,MKD,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,98.6,..,..,..,..,..
Northern Mariana Islands,MNP,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Oman,OMN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,86.939,..,..,..,91.9812,93.03861,94.89999,95.576,95.65153,..
Oman,OMN,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,97.74373,..,..,..,99.09432,99.15373,98.70356,98.66244,98.61783,..
Other small states,OSS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,81.08915,81.4859,82.19191,82.44003,82.886,83.30425,84.69232,84.61512,84.82926,85.06986,85.36423
Other small states,OSS,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,87.19075,86.77189,87.48128,87.86538,88.25143,88.66726,89.44094,89.54707,89.744,89.93039,90.19115
Pacific island small states,PSS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,90.38349,90.56086,90.68677,90.79221,90.88946,90.94668,91.01599,91.1451,91.27797,91.29381,..
Pacific island small states,PSS,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Pakistan,PAK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,54.89264,55.37519,54.73802,56.76434,55.59499,56.97715,..,..,59.13205,..,..
Pakistan,PAK,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,70.67627,71.25962,70.76933,72.58342,71.63622,72.7954,..,..,74.52638,..,..
Palau,PLW,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,99.50313,..,96.59374,..,..,..,..
Palau,PLW,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,99.83838,..,98.66444,..,..,..,..
Panama,PAN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,94.09412,..,..,..,..,..,..,..,95.41181,..
Panama,PAN,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,97.63853,..,..,..,..,..,..,..,99.09909,..
Papua New Guinea,PNG,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,61.6,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,67.9,..,..,..,..,..,..,..,..,..
Paraguay,PRY,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,93.75424,93.87092,..,94.19747,95.05904,95.03481,95.55484,94.65024,..,94.0208,..
Paraguay,PRY,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,98.49729,98.61045,..,98.17792,98.89913,98.7138,98.6536,98.4506,..,98.28152,..
Peru,PER,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,93.84173,..,93.70795,94.16234,94.17367,94.14961,94.40827,..
Peru,PER,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,98.69816,..,98.97753,99.00954,98.88349,99.05748,99.02376,..
Philippines,PHL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,96.398,..,98.18255,..,..,..,..
Philippines,PHL,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,98.10835,..,99.0826,..,..,..,..
Poland,POL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Portugal,PRT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,94.47705,..,..,..,..,..,..,96.13759,..
Portugal,PRT,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,99.43512,..,..,..,..,..,..,99.66392,..
Post-demographic dividend,PST,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Post-demographic dividend,PST,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Pre-demographic dividend,PRE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,53.95864,54.58862,56.30136,58.83407,59.53053,60.6,59.66225,61.96347,62.92971,62.00147,62.55918
Pre-demographic dividend,PRE,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,63.94427,64.87564,66.83451,69.74291,70.51352,71.62079,70.77728,72.89181,73.85571,72.93906,73.54555
Puerto Rico,PRI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,91.96523,..,..,..,..,..,..,92.39,..,..
Puerto Rico,PRI,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,98.83418,..,..,..,..,..,..,92.38983,..,..
Qatar,QAT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,91.15142,91.77885,91.36408,90.17006,90.63299,91.32722,..,93.1453,93.46397,..,..
Qatar,QAT,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,94.80335,92.42882,94.60941,93.94436,91.79358,93.64452,..,95.46365,94.64411,..,..
Romania,ROU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,98.60429,..,..,..,..,..,..,98.8445,..
Romania,ROU,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,98.99569,..,..,..,..,..,..,99.42919,..
Russian Federation,RUS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,99.68427,..,..,..,..,..,..,..,99.73006,..
Russian Federation,RUS,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,99.7096,..,..,..,..,..,..,..,99.69845,..
Rwanda,RWA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,65.85227,..,68.33103,..,70.80413,..,..,..,73.21559,..
Rwanda,RWA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,77.34463,..,82.33075,..,85.06624,..,..,..,86.49277,..
Samoa,WSM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,98.97326,..,..,..,..,..,..,99.09577,..
Samoa,WSM,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,99.23566,..,..,..,..,..,..,99.12348,..
San Marino,SMR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,99.91643,..
San Marino,SMR,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,100,..
Sao Tome and Principe,STP,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,90.1431,..,..,..,..,..,92.81664,..
Sao Tome and Principe,STP,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,96.7384,..,..,..,..,..,97.78255,..
Saudi Arabia,SAU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,94.42634,..,..,..,95.32863,..,..
Saudi Arabia,SAU,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,99.22177,..,..,..,99.30188,..,..
Senegal,SEN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,48.03678,..,51.81455,..,43.5345,..,..,..,51.90042,..,..
Senegal,SEN,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,63.35239,..,65.78051,..,56.94301,..,..,..,69.47841,..,..
Serbia,SRB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,97.96241,..,..,..,..,98.84151,..,..,..
Serbia,SRB,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,99.30869,..,..,..,..,99.71982,..,..,..
Seychelles,SYC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,93.95423,..,..,..,..,..,..,..,95.86771,..
Seychelles,SYC,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,98.97134,..,..,..,..,..,..,..,99.07,..
Sierra Leone,SLE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,32.42617,..,..,..,..,43.20633,..
Sierra Leone,SLE,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,57.02213,..,..,..,..,66.6486,..
Singapore,SGP,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,95.85733,96.18604,96.36979,96.54802,96.71669,96.82549,97.04956,97.20222,97.34486,..
Singapore,SGP,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,99.75182,99.8872,99.89494,99.89861,99.90047,99.7849,99.92658,99.93044,99.92963,..
Sint Maarten (Dutch part),SXM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,99.7,..,..,..,..,..
Slovenia,SVN,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,99.8,..,..,..,..,..
Small states,SST,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,83.67305,83.99236,84.53432,84.70603,85.03682,85.36804,86.40521,86.35237,86.51476,86.69132,86.9055
Small states,SST,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,89.44617,89.14174,89.67119,89.95074,90.31745,90.65192,91.22653,91.29653,91.43608,91.57199,91.76671
Solomon Islands,SLB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,76.6,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,92.89486,92.87732,93.10214,93.72947,..,94.1399,94.36792,..,87.04667,..,..
South Africa,ZAF,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,98.36509,98.64413,98.78966,98.88204,..,98.88228,98.95578,..,95.32382,..,..
South Asia,SAS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,64.33769,66.01901,66.51319,67.26778,68.01311,68.73479,69.65735,70.99917,71.69515,72.24388,72.95145
South Asia,SAS,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,81.96909,82.21069,82.93099,83.87258,85.17337,85.98569,86.96437,88.08789,88.62945,89.2672,89.95697
South Asia (IDA & IBRD),TSA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,64.33769,66.01901,66.51319,67.26778,68.01311,68.73479,69.65735,70.99917,71.69515,72.24388,72.95145
South Asia (IDA & IBRD),TSA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,81.96909,82.21069,82.93099,83.87258,85.17337,85.98569,86.96437,88.08789,88.62945,89.2672,89.95697
South Sudan,SSD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,34.52276,..
South Sudan,SSD,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,47.90096,..
Spain,ESP,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,97.67927,97.7489,97.78375,97.89454,98.07913,98.09372,98.14326,98.25051,..,98.4365,..
Spain,ESP,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,99.599,99.59463,99.6994,99.67278,99.66926,99.72276,99.65568,99.62216,..,99.71555,..
Sri Lanka,LKA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,91.18136,..,..,..,..,..,92.3869,91.89575,91.70982,..
Sri Lanka,LKA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,98.15793,..,..,..,..,..,98.68899,98.85646,98.78194,..
St. Kitts and Nevis,KNA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,58.17715,58.73373,60.30552,61.43905,62.30361,62.95409,63.54936,64.25766,64.51749,65.03898,65.46861
Sub-Saharan Africa,SSF,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,68.31577,69.20704,70.96517,72.35261,73.15401,73.82434,74.40408,74.90617,75.53063,75.92827,76.31555
Sub-Saharan Africa (excluding high income),SSA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,58.10976,58.66814,60.24391,61.37616,62.24434,62.89559,63.49286,64.20291,64.46804,64.99101,65.42197
Sub-Saharan Africa (excluding high income),SSA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,68.2784,69.17118,70.93196,72.32169,73.12476,73.79665,74.37785,74.8812,75.50709,75.90593,76.29438
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,58.17715,58.73373,60.30552,61.43905,62.30361,62.95409,63.54936,64.25766,64.51749,65.03898,65.46861
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,68.31577,69.20704,70.96517,72.35261,73.15401,73.82434,74.40408,74.90617,75.53063,75.92827,76.31555
Sudan,SDN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,60.69718,..
Sudan,SDN,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,73,..
Suriname,SUR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,94.67575,..,92.86866,..,..,..,..,..,94.38327,..
Suriname,SUR,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,98.37664,..,97.6679,..,..,..,..,..,98.64556,..
Sweden,SWE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,99.8,..,..,..,..,..
Tajikistan,TJK,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,99.9,..,..,..,..,..
Tanzania,TZA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,67.8007,..,78.10059,..,..,77.88723,..,..,..,..
Tanzania,TZA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,74.56052,..,85.94,..,..,85.75514,..,..,..,..
Thailand,THA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,96.43091,..,..,93.70207,..,92.86831,..,..,93.76776,..
Thailand,THA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,96.59757,..,..,98.31388,..,98.14663,..,..,98.13717,..
Timor-Leste,TLS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,58.30898,..,..,..,..,..,..,..,68.06683,..
