Country Name,Country Code,Series,Series Code,2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009]
Nepal,NPL,LLECE: 3rd grade students by mathematics proficiency level (%). Level 3,LO.LLECE.MAT3.3,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,LLECE: 3rd grade students by mathematics proficiency level (%). Level 4,LO.LLECE.MAT3.4,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,LLECE: Distribution of 3rd Grade Mathematics Scores: 90th Percentile Score,LO.LLECE.MAT3.P90,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,LLECE: Distribution of 3rd Grade Mathematics Scores: 75th Percentile Score,LO.LLECE.MAT3.P75,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,LLECE: Distribution of 4th Grade Mathematics Scores: 25th Percentile Score,LO.LLECE.MAT4.P25,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,LLECE: Distribution of 4th Grade Mathematics Scores: 10th Percentile Score,LO.LLECE.MAT4.P10,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"PASEC: 5th grade students above the Knowledge Base Rate on the mathematics scale (above 40% of answers correct) (%), total",LO.PASEC.MAT5.HIG,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"PASEC: 5th grade students at the lowest level of proficiency on the mathematics scale (less than 25% of answers correct) (%), total",LO.PASEC.MAT5.LO,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,PASEC: Average performance gap between 2nd grade students in multigrade and standard classes. Mathematics,LO.PASEC.MAT.2.MG.GAP,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Percentage of graduates from tertiary education graduating from Natural Sciences, Mathematics and Statistics programmes, both sexes (%)",SE.TER.GRAD.SC.ZS,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Internet users (per 100 people),IT.NET.USER.P2,..,..,34,19.68876384,17.58161801,15.44,13.3,11.1493,9,7.93,1.97
Nepal,NPL,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,67.3869018554688,..,..,..,..,..,..,..,..
Nepal,NPL,Initial household funding per tertiary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.5T8.FSHH,..,..,..,..,84.76148,84.65019,77.67255,..,74.02378,79.34289,..
Nepal,NPL,Initial household funding per secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.23.FSHH,..,..,..,..,17.36931,18.87568,18.96037,16.98626,17.27395,..,..
Nepal,NPL,Initial household funding per primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.1.FSHH,..,..,..,..,7.50477,8.1024,8.35216,7.92372,7.3966,9.10402,..
Nepal,NPL,Initial government funding per upper secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.3.FSGOV,..,..,..,..,11.80756,12.41196,10.84386,12.66537,13.4272,12.20333,..
Nepal,NPL,Initial government funding per tertiary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.5T8.FSGOV,..,..,..,..,24.16269,26.74935,22.29423,..,31.69426,33.02038,51.51713
Nepal,NPL,Initial government funding per secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.23.FSGOV,..,..,..,..,10.45324,11.22859,9.68304,10.77751,11.58327,11.05385,12.27842
Nepal,NPL,Initial government funding per primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.1.FSGOV,..,..,..,..,12.35956,13.05722,11.22594,11.53445,11.42569,11.09709,16.37681
Nepal,NPL,Initial government funding per pre-primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.02.FSGOV,..,..,..,..,2.07617,2.11461,1.55743,1.58475,1.95268,1.08118,2.16507
Nepal,NPL,Initial government funding per lower secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.2.FSGOV,..,..,..,..,9.46369,10.36414,8.86293,9.50349,10.33538,10.27305,..
Nepal,NPL,"Human Capital Index (HCI): Survival Rate from Age 15-60, Total",HD.HCI.AMRT,..,..,0.8544,..,..,..,..,..,..,..,..
Nepal,NPL,"Gross attendance ratio for tertiary education, both sexes (%)",UIS.GAR.5T8,..,..,..,..,..,21.00974,..,..,..,..,..
Nepal,NPL,Government expenditure on upper secondary education as a percentage of GDP (%),UIS.XGDP.3.FSGOV,..,..,..,..,0.58847,0.61585,0.51751,0.57295,0.57184,0.49471,..
Nepal,NPL,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,0.39991,0.45575,0.39408,0.44913,0.45225,0.4629,0.55882
Nepal,NPL,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,1.23399,1.31981,1.11621,1.21,1.22223,1.10781,1.09642
Nepal,NPL,"Government expenditure on secondary education, constant US$ (millions)",UIS.X.USCONST.2T3.FSGOV,..,..,..,..,251.54339,253.83635,206.16575,213.29007,208.319,180.1404,170.55589
Nepal,NPL,"Government expenditure on tertiary education, constant US$ (millions)",UIS.X.USCONST.5T8.FSGOV,..,..,..,..,81.51902,87.65302,72.78636,79.1696,77.08167,75.27158,86.92944
Nepal,NPL,"Government expenditure on upper secondary education, constant US$ (millions)",UIS.X.USCONST.3.FSGOV,..,..,..,..,119.95788,118.44448,95.58523,100.99495,97.46417,80.44468,..
Nepal,NPL,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,..,..,..,..,398.34379,411.47713,358.85593,385.86097,335.17763,260.0454,368.45625
Nepal,NPL,"Government expenditure on lower secondary education, constant US$ (millions)",UIS.X.USCONST.2.FSGOV,..,..,..,..,131.58551,135.39187,110.58051,112.29513,110.85483,99.69572,..
Nepal,NPL,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,1284.73056,1169.11791,950.85388,740.82702,769.50127,655.02341,711.3708,614.92165,466.85744,585.08965
Nepal,NPL,"Government expenditure on education, constant US$ (millions)",UIS.X.USCONST.FSGOV,..,1169.80968,1169.11791,935.35901,754.96014,767.96643,641.77136,662.99283,654.94058,590.55126,725.4838
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,..,1033.91243082634,911.444266508683,777.147595512165,792.552890593381,743.413381296219,715.923743046061,698.466479416086,699.429337677581,592.401097450929,478.173181617538
Nepal,NPL,Expenditure on education as % of total government expenditure (%),SE.XPD.TOTL.GB.ZS,..,14.10187,17.09639,19.1285,16.98966,18.28129,17.56964,17.43708,17.98384,16.03235,19.87293
Nepal,NPL,EDSTATS: Adjusted Primary Math Score,AED.PRIM.MATH,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Duration of compulsory education (years),SE.COM.DURS,10,10,10,10,10,..,..,..,..,..,..
Nepal,NPL,EDSTATS: Adjusted Secondary Math Score,AED.SECO.MATH,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,DHS: Secondary completion rate,HH.DHS.SCR,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,..,..,89.02563,87.32729,87.91923,86.51662,86.12255,87.1687,..
Nepal,NPL,Basic Infrastructure,SE.PRM.INFR,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Annual statutory teacher salaries in public institutions in USD. Primary. 10 years of experience,OECD.TSAL.1.E10,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. 10 years of experience,OECD.TSAL.3.E10,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,..,..,..,..,64.11977,65.81029,68.52417,65.84192,63.43659,69.18854,..
Netherlands,NLD,LLECE: 3rd grade students by mathematics proficiency level (%). Level 1,LO.LLECE.MAT3.1,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,LLECE: 3rd grade students by mathematics proficiency level (%). Level 2,LO.LLECE.MAT3.2,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,LLECE: 3rd grade students by mathematics proficiency level (%). Level 3,LO.LLECE.MAT3.3,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,LLECE: 3rd grade students by mathematics proficiency level (%). Level 4,LO.LLECE.MAT3.4,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,LLECE: Distribution of 3rd Grade Mathematics Scores: 90th Percentile Score,LO.LLECE.MAT3.P90,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,LLECE: Distribution of 3rd Grade Mathematics Scores: 75th Percentile Score,LO.LLECE.MAT3.P75,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,LLECE: Distribution of 4th Grade Mathematics Scores: 25th Percentile Score,LO.LLECE.MAT4.P25,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,LLECE: Distribution of 4th Grade Mathematics Scores: 10th Percentile Score,LO.LLECE.MAT4.P10,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"PASEC: 5th grade students above the Knowledge Base Rate on the mathematics scale (above 40% of answers correct) (%), total",LO.PASEC.MAT5.HIG,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"PASEC: 5th grade students at the lowest level of proficiency on the mathematics scale (less than 25% of answers correct) (%), total",LO.PASEC.MAT5.LO,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,PASEC: Average performance gap between 2nd grade students in multigrade and standard classes. Mathematics,LO.PASEC.MAT.2.MG.GAP,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Percentage of graduates from tertiary education graduating from Natural Sciences, Mathematics and Statistics programmes, both sexes (%)",SE.TER.GRAD.SC.ZS,..,6.37706,6.04679,..,..,2.53486,2.45128,..,..,2.07605,..
Netherlands,NLD,Internet users (per 100 people),IT.NET.USER.P2,..,94.71207372,93.19727891,90.4109589,91.72413793,91.666666,93.9564,92.85999236,91.41999576,90.72,89.63
Netherlands,NLD,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,80.5931015014648,80.1167984008789,80.029296875,80.5399017333984,80.7092971801758,80.9789962768555,80.0566024780273,79.7064971923828,79.7121963500977,79.4803009033203
Netherlands,NLD,Initial household funding per tertiary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.5T8.FSHH,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Initial household funding per secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.23.FSHH,..,..,1.00905,0.28276,0.77578,..,..,..,..,..,..
Netherlands,NLD,Initial household funding per primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.1.FSHH,..,..,0.36654,0.3414,0.34607,..,..,..,..,..,..
Netherlands,NLD,Initial government funding per upper secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.3.FSGOV,..,..,20.82508,22.43829,21.67981,..,..,..,..,..,..
Netherlands,NLD,Initial government funding per tertiary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.5T8.FSGOV,..,..,31.71114,35.77867,33.0426,..,..,..,..,..,..
Netherlands,NLD,Initial government funding per secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.23.FSGOV,..,..,21.93275,23.09833,22.70286,..,..,..,..,..,..
Netherlands,NLD,Initial government funding per primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.1.FSGOV,..,..,16.67346,16.6548,16.82408,..,..,..,..,..,..
Netherlands,NLD,Initial government funding per pre-primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.02.FSGOV,..,..,11.50328,11.50583,11.52207,11.94767,12.16006,11.93464,11.96715,..,..
Netherlands,NLD,Initial government funding per lower secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.2.FSGOV,..,..,23.01597,23.73091,23.67839,..,..,..,..,..,..
Netherlands,NLD,"Human Capital Index (HCI): Survival Rate from Age 15-60, Total",HD.HCI.AMRT,..,..,0.9444,..,..,..,..,..,..,..,..
Netherlands,NLD,"Gross attendance ratio for tertiary education, both sexes (%)",UIS.GAR.5T8,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Government expenditure on upper secondary education as a percentage of GDP (%),UIS.XGDP.3.FSGOV,..,..,0.9838,1.05393,1.01859,..,..,..,..,..,..
Netherlands,NLD,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,1.58791,1.74939,1.61118,..,..,..,..,..,..
Netherlands,NLD,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,2.09729,2.21867,2.18777,..,..,..,..,..,..
Netherlands,NLD,"Government expenditure on secondary education, constant US$ (millions)",UIS.X.USCONST.2T3.FSGOV,..,..,17488.6858,17977.49581,17346.91554,..,..,..,..,..,..
Netherlands,NLD,"Government expenditure on tertiary education, constant US$ (millions)",UIS.X.USCONST.5T8.FSGOV,..,..,13241.07102,14174.97973,12775.13767,..,..,..,..,..,..
Netherlands,NLD,"Government expenditure on upper secondary education, constant US$ (millions)",UIS.X.USCONST.3.FSGOV,..,..,8203.58429,8539.78552,8076.42979,..,..,..,..,..,..
Netherlands,NLD,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,..,..,9582.68664,9110.92251,9145.71786,..,..,..,..,..,..
Netherlands,NLD,"Government expenditure on lower secondary education, constant US$ (millions)",UIS.X.USCONST.2.FSGOV,..,..,9285.10151,9437.71028,9270.48575,..,..,..,..,..,..
Netherlands,NLD,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,43153.595,42934.17236,40927.55861,48637.7936,48463.7257,45390.19714,49390.58951,46468.17215,47150.15708
Netherlands,NLD,"Government expenditure on education, constant US$ (millions)",UIS.X.USCONST.FSGOV,..,..,43153.595,44400.23303,42405.7853,42452.18756,42375.19775,41537.21083,42379.40237,41931.05638,40941.85087
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,..,53024.0592130531,48554.9922761756,46007.8529206547,45175.2318933798,52830.1742328055,52184.0618504931,50073.0056559308,54159.3466126142,50950.0343435181,52514.0271165323
Netherlands,NLD,Expenditure on education as % of total government expenditure (%),SE.XPD.TOTL.GB.ZS,..,..,12.19253,12.80686,12.20965,12.1508,12.09424,11.77607,11.88771,11.66905,11.61846
Netherlands,NLD,EDSTATS: Adjusted Primary Math Score,AED.PRIM.MATH,..,..,..,..,..,..,..,..,..,48.5444,..
Netherlands,NLD,Duration of compulsory education (years),SE.COM.DURS,13,13,13,13,13,13,13,13,13,13,13
Netherlands,NLD,EDSTATS: Adjusted Secondary Math Score,AED.SECO.MATH,..,..,..,..,..,..,..,..,..,61.0639,..
Netherlands,NLD,DHS: Secondary completion rate,HH.DHS.SCR,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,89.08102,89.17972,88.61258,87.94785,87.82464,87.74038,88.18881,88.11919,87.85415
Netherlands,NLD,Basic Infrastructure,SE.PRM.INFR,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Annual statutory teacher salaries in public institutions in USD. Primary. 10 years of experience,OECD.TSAL.1.E10,55317.7058056519,53653.7039877566,48774.60181,..,46000.5907754631,44847.3308957851,45228.012398404,45950.0727008735,44950.7191718694,44406.7162552866,45063.7694851205
Netherlands,NLD,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. 10 years of experience,OECD.TSAL.3.E10,67768.6626944914,66101.2433699813,63345.14429,..,60232.0903605137,56986.1655520969,55697.3765394844,55521.71445761,53255.8564620321,52424.8654542992,51830.4204062352
Netherlands,NLD,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,..,..,68.87228,68.53894,67.84608,67.65431,69.47869,68.40813,69.54685,69.59093,68.81782
Netherlands Antilles,ANT,LLECE: 3rd grade students by mathematics proficiency level (%). Level 1,LO.LLECE.MAT3.1,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,LLECE: 3rd grade students by mathematics proficiency level (%). Level 2,LO.LLECE.MAT3.2,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,LLECE: 3rd grade students by mathematics proficiency level (%). Level 3,LO.LLECE.MAT3.3,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,LLECE: 3rd grade students by mathematics proficiency level (%). Level 4,LO.LLECE.MAT3.4,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,LLECE: Distribution of 3rd Grade Mathematics Scores: 90th Percentile Score,LO.LLECE.MAT3.P90,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,LLECE: Distribution of 3rd Grade Mathematics Scores: 75th Percentile Score,LO.LLECE.MAT3.P75,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,LLECE: Distribution of 4th Grade Mathematics Scores: 25th Percentile Score,LO.LLECE.MAT4.P25,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,LLECE: Distribution of 4th Grade Mathematics Scores: 10th Percentile Score,LO.LLECE.MAT4.P10,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"PASEC: 5th grade students above the Knowledge Base Rate on the mathematics scale (above 40% of answers correct) (%), total",LO.PASEC.MAT5.HIG,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"PASEC: 5th grade students at the lowest level of proficiency on the mathematics scale (less than 25% of answers correct) (%), total",LO.PASEC.MAT5.LO,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,PASEC: Average performance gap between 2nd grade students in multigrade and standard classes. Mathematics,LO.PASEC.MAT.2.MG.GAP,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Percentage of graduates from tertiary education graduating from Natural Sciences, Mathematics and Statistics programmes, both sexes (%)",SE.TER.GRAD.SC.ZS,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Initial household funding per tertiary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.5T8.FSHH,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Initial household funding per secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.23.FSHH,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Initial household funding per primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.1.FSHH,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Initial government funding per upper secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Initial government funding per tertiary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.5T8.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Initial government funding per secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Initial government funding per primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Initial government funding per pre-primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.02.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Initial government funding per lower secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.2.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Human Capital Index (HCI): Survival Rate from Age 15-60, Total",HD.HCI.AMRT,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Gross attendance ratio for tertiary education, both sexes (%)",UIS.GAR.5T8,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Government expenditure on upper secondary education as a percentage of GDP (%),UIS.XGDP.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Government expenditure on secondary education, constant US$ (millions)",UIS.X.USCONST.2T3.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Government expenditure on tertiary education, constant US$ (millions)",UIS.X.USCONST.5T8.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Government expenditure on upper secondary education, constant US$ (millions)",UIS.X.USCONST.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Government expenditure on lower secondary education, constant US$ (millions)",UIS.X.USCONST.2.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Government expenditure on education, constant US$ (millions)",UIS.X.USCONST.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Expenditure on education as % of total government expenditure (%),SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,EDSTATS: Adjusted Primary Math Score,AED.PRIM.MATH,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Duration of compulsory education (years),SE.COM.DURS,..,13,13,13,13,13,13,13,13,13,14
Netherlands Antilles,ANT,EDSTATS: Adjusted Secondary Math Score,AED.SECO.MATH,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,DHS: Secondary completion rate,HH.DHS.SCR,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Basic Infrastructure,SE.PRM.INFR,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Annual statutory teacher salaries in public institutions in USD. Primary. 10 years of experience,OECD.TSAL.1.E10,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. 10 years of experience,OECD.TSAL.3.E10,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,LLECE: 3rd grade students by mathematics proficiency level (%). Level 1,LO.LLECE.MAT3.1,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,LLECE: 3rd grade students by mathematics proficiency level (%). Level 2,LO.LLECE.MAT3.2,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,LLECE: 3rd grade students by mathematics proficiency level (%). Level 3,LO.LLECE.MAT3.3,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,LLECE: 3rd grade students by mathematics proficiency level (%). Level 4,LO.LLECE.MAT3.4,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,LLECE: Distribution of 3rd Grade Mathematics Scores: 90th Percentile Score,LO.LLECE.MAT3.P90,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,LLECE: Distribution of 3rd Grade Mathematics Scores: 75th Percentile Score,LO.LLECE.MAT3.P75,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,LLECE: Distribution of 4th Grade Mathematics Scores: 25th Percentile Score,LO.LLECE.MAT4.P25,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,LLECE: Distribution of 4th Grade Mathematics Scores: 10th Percentile Score,LO.LLECE.MAT4.P10,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"PASEC: 5th grade students above the Knowledge Base Rate on the mathematics scale (above 40% of answers correct) (%), total",LO.PASEC.MAT5.HIG,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"PASEC: 5th grade students at the lowest level of proficiency on the mathematics scale (less than 25% of answers correct) (%), total",LO.PASEC.MAT5.LO,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,PASEC: Average performance gap between 2nd grade students in multigrade and standard classes. Mathematics,LO.PASEC.MAT.2.MG.GAP,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Percentage of graduates from tertiary education graduating from Natural Sciences, Mathematics and Statistics programmes, both sexes (%)",SE.TER.GRAD.SC.ZS,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Internet users (per 100 people),IT.NET.USER.P2,..,..,82.0058408,..,74.00175279,70,66,58,50,42,33.99
New Caledonia,NCL,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Initial household funding per tertiary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.5T8.FSHH,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Initial household funding per secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.23.FSHH,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Initial household funding per primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.1.FSHH,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Initial government funding per upper secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Initial government funding per tertiary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.5T8.FSGOV,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Initial government funding per secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Initial government funding per primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Initial government funding per pre-primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.02.FSGOV,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Initial government funding per lower secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.2.FSGOV,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Human Capital Index (HCI): Survival Rate from Age 15-60, Total",HD.HCI.AMRT,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Gross attendance ratio for tertiary education, both sexes (%)",UIS.GAR.5T8,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Government expenditure on upper secondary education as a percentage of GDP (%),UIS.XGDP.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..
